FECHA_INGRESO,RESULTADO,municipio_resx
2020-07-15,50,"AGUASCALIENTES,AGUASCALIENTES"
2020-07-15,4,"AGUASCALIENTES,ASIENTOS"
2020-07-15,4,"AGUASCALIENTES,CALVILLO"
2020-07-15,4,"AGUASCALIENTES,COSÍO"
2020-07-15,2,"AGUASCALIENTES,JESÚS MARÍA"
2020-07-15,5,"AGUASCALIENTES,PABELLÓN DE ARTEAGA"
2020-07-15,8,"AGUASCALIENTES,RINCÓN DE ROMOS"
2020-07-15,4,"AGUASCALIENTES,SAN JOSÉ DE GRACIA"
2020-07-15,27,"BAJA CALIFORNIA,ENSENADA"
2020-07-15,89,"BAJA CALIFORNIA,MEXICALI"
2020-07-15,5,"BAJA CALIFORNIA,PLAYAS DE ROSARITO"
2020-07-15,7,"BAJA CALIFORNIA,TECATE"
2020-07-15,37,"BAJA CALIFORNIA,TIJUANA"
2020-07-15,7,"BAJA CALIFORNIA SUR,COMONDÚ"
2020-07-15,67,"BAJA CALIFORNIA SUR,LA PAZ"
2020-07-15,2,"BAJA CALIFORNIA SUR,LORETO"
2020-07-15,45,"BAJA CALIFORNIA SUR,LOS CABOS"
2020-07-15,11,"BAJA CALIFORNIA SUR,MULEGÉ"
2020-07-15,1,"CAMPECHE,CALAKMUL"
2020-07-15,8,"CAMPECHE,CALKINÍ"
2020-07-15,49,"CAMPECHE,CAMPECHE"
2020-07-15,4,"CAMPECHE,CANDELARIA"
2020-07-15,39,"CAMPECHE,CARMEN"
2020-07-15,3,"CAMPECHE,CHAMPOTÓN"
2020-07-15,6,"CAMPECHE,ESCÁRCEGA"
2020-07-15,3,"CAMPECHE,HECELCHAKÁN"
2020-07-15,1,"CAMPECHE,HOPELCHÉN"
2020-07-15,1,"CHIAPAS,ARRIAGA"
2020-07-15,1,"CHIAPAS,BENEMÉRITO DE LAS AMÉRICAS"
2020-07-15,1,"CHIAPAS,BOCHIL"
2020-07-15,1,"CHIAPAS,COMITÁN DE DOMÍNGUEZ"
2020-07-15,1,"CHIAPAS,COPAINALÁ"
2020-07-15,1,"CHIAPAS,HUIXTLA"
2020-07-15,1,"CHIAPAS,JITOTOL"
2020-07-15,1,"CHIAPAS,METAPA"
2020-07-15,2,"CHIAPAS,OCOZOCOAUTLA DE ESPINOSA"
2020-07-15,1,"CHIAPAS,PALENQUE"
2020-07-15,2,"CHIAPAS,REFORMA"
2020-07-15,7,"CHIAPAS,SAN CRISTÓBAL DE LAS CASAS"
2020-07-15,1,"CHIAPAS,SUCHIAPA"
2020-07-15,2,"CHIAPAS,TAPACHULA"
2020-07-15,2,"CHIAPAS,TONALÁ"
2020-07-15,4,"CHIAPAS,TUXTLA GUTIÉRREZ"
2020-07-15,1,"CHIHUAHUA,ASCENSIÓN"
2020-07-15,3,"CHIHUAHUA,BOCOYNA"
2020-07-15,15,"CHIHUAHUA,CHIHUAHUA"
2020-07-15,1,"CHIHUAHUA,CHÍNIPAS"
2020-07-15,6,"CHIHUAHUA,CUAUHTÉMOC"
2020-07-15,15,"CHIHUAHUA,DELICIAS"
2020-07-15,1,"CHIHUAHUA,GUAZAPARES"
2020-07-15,6,"CHIHUAHUA,HIDALGO DEL PARRAL"
2020-07-15,1,"CHIHUAHUA,JANOS"
2020-07-15,35,"CHIHUAHUA,JUÁREZ"
2020-07-15,2,"CHIHUAHUA,MEOQUI"
2020-07-15,1,"CHIHUAHUA,NUEVO CASAS GRANDES"
2020-07-15,7,"CHIHUAHUA,OJINAGA"
2020-07-15,1,"CHIHUAHUA,URIQUE"
2020-07-15,56,"CIUDAD DE MÉXICO,AZCAPOTZALCO"
2020-07-15,30,"CIUDAD DE MÉXICO,BENITO JUÁREZ"
2020-07-15,107,"CIUDAD DE MÉXICO,COYOACÁN"
2020-07-15,29,"CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS"
2020-07-15,68,"CIUDAD DE MÉXICO,CUAUHTÉMOC"
2020-07-15,120,"CIUDAD DE MÉXICO,GUSTAVO A. MADERO"
2020-07-15,24,"CIUDAD DE MÉXICO,IZTACALCO"
2020-07-15,148,"CIUDAD DE MÉXICO,IZTAPALAPA"
2020-07-15,96,"CIUDAD DE MÉXICO,LA MAGDALENA CONTRERAS"
2020-07-15,40,"CIUDAD DE MÉXICO,MIGUEL HIDALGO"
2020-07-15,31,"CIUDAD DE MÉXICO,MILPA ALTA"
2020-07-15,119,"CIUDAD DE MÉXICO,TLALPAN"
2020-07-15,55,"CIUDAD DE MÉXICO,TLÁHUAC"
2020-07-15,42,"CIUDAD DE MÉXICO,VENUSTIANO CARRANZA"
2020-07-15,80,"CIUDAD DE MÉXICO,XOCHIMILCO"
2020-07-15,122,"CIUDAD DE MÉXICO,ÁLVARO OBREGÓN"
2020-07-15,32,"COAHUILA DE ZARAGOZA,ACUÑA"
2020-07-15,4,"COAHUILA DE ZARAGOZA,ALLENDE"
2020-07-15,1,"COAHUILA DE ZARAGOZA,CASTAÑOS"
2020-07-15,1,"COAHUILA DE ZARAGOZA,CUATRO CIÉNEGAS"
2020-07-15,28,"COAHUILA DE ZARAGOZA,FRANCISCO I. MADERO"
2020-07-15,3,"COAHUILA DE ZARAGOZA,FRONTERA"
2020-07-15,16,"COAHUILA DE ZARAGOZA,MATAMOROS"
2020-07-15,12,"COAHUILA DE ZARAGOZA,MONCLOVA"
2020-07-15,1,"COAHUILA DE ZARAGOZA,MORELOS"
2020-07-15,8,"COAHUILA DE ZARAGOZA,MÚZQUIZ"
2020-07-15,15,"COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS"
2020-07-15,2,"COAHUILA DE ZARAGOZA,RAMOS ARIZPE"
2020-07-15,13,"COAHUILA DE ZARAGOZA,SABINAS"
2020-07-15,52,"COAHUILA DE ZARAGOZA,SALTILLO"
2020-07-15,15,"COAHUILA DE ZARAGOZA,SAN JUAN DE SABINAS"
2020-07-15,14,"COAHUILA DE ZARAGOZA,SAN PEDRO"
2020-07-15,79,"COAHUILA DE ZARAGOZA,TORREÓN"
2020-07-15,1,"COAHUILA DE ZARAGOZA,VIESCA"
2020-07-15,13,"COLIMA,COLIMA"
2020-07-15,1,"COLIMA,COQUIMATLÁN"
2020-07-15,14,"COLIMA,MANZANILLO"
2020-07-15,2,"COLIMA,MINATITLÁN"
2020-07-15,10,"COLIMA,TECOMÁN"
2020-07-15,7,"COLIMA,VILLA DE ÁLVAREZ"
2020-07-15,1,"DURANGO,CUENCAMÉ"
2020-07-15,32,"DURANGO,DURANGO"
2020-07-15,1,"DURANGO,EL ORO"
2020-07-15,1,"DURANGO,GUADALUPE VICTORIA"
2020-07-15,34,"DURANGO,GÓMEZ PALACIO"
2020-07-15,1,"DURANGO,HIDALGO"
2020-07-15,8,"DURANGO,LERDO"
2020-07-15,1,"DURANGO,NOMBRE DE DIOS"
2020-07-15,3,"DURANGO,PUEBLO NUEVO"
2020-07-15,1,"DURANGO,SAN LUIS DEL CORDERO"
2020-07-15,2,"DURANGO,SANTIAGO PAPASQUIARO"
2020-07-15,1,"DURANGO,SÚCHIL"
2020-07-15,1,"DURANGO,TLAHUALILO"
2020-07-15,3,"GUANAJUATO,ABASOLO"
2020-07-15,10,"GUANAJUATO,ACÁMBARO"
2020-07-15,1,"GUANAJUATO,APASEO EL ALTO"
2020-07-15,5,"GUANAJUATO,APASEO EL GRANDE"
2020-07-15,43,"GUANAJUATO,CELAYA"
2020-07-15,4,"GUANAJUATO,COMONFORT"
2020-07-15,1,"GUANAJUATO,CORONEO"
2020-07-15,2,"GUANAJUATO,CORTAZAR"
2020-07-15,1,"GUANAJUATO,CUERÁMARO"
2020-07-15,13,"GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL"
2020-07-15,21,"GUANAJUATO,GUANAJUATO"
2020-07-15,1,"GUANAJUATO,HUANÍMARO"
2020-07-15,74,"GUANAJUATO,IRAPUATO"
2020-07-15,4,"GUANAJUATO,JARAL DEL PROGRESO"
2020-07-15,2,"GUANAJUATO,JERÉCUARO"
2020-07-15,257,"GUANAJUATO,LEÓN"
2020-07-15,2,"GUANAJUATO,MOROLEÓN"
2020-07-15,2,"GUANAJUATO,OCAMPO"
2020-07-15,2,"GUANAJUATO,PUEBLO NUEVO"
2020-07-15,12,"GUANAJUATO,PURÍSIMA DEL RINCÓN"
2020-07-15,10,"GUANAJUATO,PÉNJAMO"
2020-07-15,8,"GUANAJUATO,ROMITA"
2020-07-15,27,"GUANAJUATO,SALAMANCA"
2020-07-15,7,"GUANAJUATO,SALVATIERRA"
2020-07-15,4,"GUANAJUATO,SAN DIEGO DE LA UNIÓN"
2020-07-15,3,"GUANAJUATO,SAN FELIPE"
2020-07-15,22,"GUANAJUATO,SAN FRANCISCO DEL RINCÓN"
2020-07-15,6,"GUANAJUATO,SAN JOSÉ ITURBIDE"
2020-07-15,8,"GUANAJUATO,SAN LUIS DE LA PAZ"
2020-07-15,2,"GUANAJUATO,SAN MIGUEL DE ALLENDE"
2020-07-15,4,"GUANAJUATO,SANTA CRUZ DE JUVENTINO ROSAS"
2020-07-15,30,"GUANAJUATO,SILAO DE LA VICTORIA"
2020-07-15,1,"GUANAJUATO,TARANDACUAO"
2020-07-15,1,"GUANAJUATO,TARIMORO"
2020-07-15,1,"GUANAJUATO,TIERRA BLANCA"
2020-07-15,3,"GUANAJUATO,URIANGATO"
2020-07-15,22,"GUANAJUATO,VALLE DE SANTIAGO"
2020-07-15,4,"GUANAJUATO,VILLAGRÁN"
2020-07-15,4,"GUANAJUATO,YURIRIA"
2020-07-15,74,"GUERRERO,ACAPULCO DE JUÁREZ"
2020-07-15,2,"GUERRERO,AHUACUOTZINGO"
2020-07-15,3,"GUERRERO,AJUCHITLÁN DEL PROGRESO"
2020-07-15,1,"GUERRERO,ARCELIA"
2020-07-15,2,"GUERRERO,AYUTLA DE LOS LIBRES"
2020-07-15,1,"GUERRERO,BUENAVISTA DE CUÉLLAR"
2020-07-15,1,"GUERRERO,CHILAPA DE ÁLVAREZ"
2020-07-15,15,"GUERRERO,CHILPANCINGO DE LOS BRAVO"
2020-07-15,1,"GUERRERO,COYUCA DE BENÍTEZ"
2020-07-15,1,"GUERRERO,COYUCA DE CATALÁN"
2020-07-15,1,"GUERRERO,FLORENCIO VILLARREAL"
2020-07-15,1,"GUERRERO,HUITZUCO DE LOS FIGUEROA"
2020-07-15,5,"GUERRERO,IGUALA DE LA INDEPENDENCIA"
2020-07-15,1,"GUERRERO,LA UNIÓN DE ISIDORO MONTES DE OCA"
2020-07-15,7,"GUERRERO,OMETEPEC"
2020-07-15,1,"GUERRERO,QUECHULTENANGO"
2020-07-15,3,"GUERRERO,TAXCO DE ALARCÓN"
2020-07-15,1,"GUERRERO,TECOANAPA"
2020-07-15,5,"GUERRERO,TIXTLA DE GUERRERO"
2020-07-15,2,"GUERRERO,TLAPA DE COMONFORT"
2020-07-15,1,"GUERRERO,TLAPEHUALA"
2020-07-15,1,"GUERRERO,XOCHISTLAHUACA"
2020-07-15,5,"GUERRERO,ZIHUATANEJO DE AZUETA"
2020-07-15,1,"GUERRERO,ZIRÁNDARO"
2020-07-15,1,"HIDALGO,ACAXOCHITLÁN"
2020-07-15,1,"HIDALGO,ALMOLOYA"
2020-07-15,4,"HIDALGO,APAN"
2020-07-15,1,"HIDALGO,ATITALAQUIA"
2020-07-15,1,"HIDALGO,ATOTONILCO DE TULA"
2020-07-15,2,"HIDALGO,CARDONAL"
2020-07-15,1,"HIDALGO,CUAUTEPEC DE HINOJOSA"
2020-07-15,3,"HIDALGO,EMILIANO ZAPATA"
2020-07-15,8,"HIDALGO,HUEJUTLA DE REYES"
2020-07-15,4,"HIDALGO,IXMIQUILPAN"
2020-07-15,1,"HIDALGO,METEPEC"
2020-07-15,10,"HIDALGO,MINERAL DE LA REFORMA"
2020-07-15,1,"HIDALGO,MINERAL DEL CHICO"
2020-07-15,1,"HIDALGO,MINERAL DEL MONTE"
2020-07-15,4,"HIDALGO,MIXQUIAHUALA DE JUÁREZ"
2020-07-15,1,"HIDALGO,NICOLÁS FLORES"
2020-07-15,25,"HIDALGO,PACHUCA DE SOTO"
2020-07-15,1,"HIDALGO,PROGRESO DE OBREGÓN"
2020-07-15,1,"HIDALGO,SAN AGUSTÍN TLAXIACA"
2020-07-15,1,"HIDALGO,SAN FELIPE ORIZATLÁN"
2020-07-15,3,"HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO"
2020-07-15,1,"HIDALGO,SINGUILUCAN"
2020-07-15,1,"HIDALGO,TEPEAPULCO"
2020-07-15,5,"HIDALGO,TEPEJI DEL RÍO DE OCAMPO"
2020-07-15,6,"HIDALGO,TIZAYUCA"
2020-07-15,2,"HIDALGO,TLANALAPA"
2020-07-15,2,"HIDALGO,TLANCHINOL"
2020-07-15,1,"HIDALGO,TLAXCOAPAN"
2020-07-15,1,"HIDALGO,TOLCAYUCA"
2020-07-15,1,"HIDALGO,TULA DE ALLENDE"
2020-07-15,7,"HIDALGO,TULANCINGO DE BRAVO"
2020-07-15,2,"HIDALGO,XOCHICOATLÁN"
2020-07-15,1,"HIDALGO,ZAPOTLÁN DE JUÁREZ"
2020-07-15,3,"HIDALGO,ZEMPOALA"
2020-07-15,2,"JALISCO,ARANDAS"
2020-07-15,4,"JALISCO,AUTLÁN DE NAVARRO"
2020-07-15,1,"JALISCO,BOLAÑOS"
2020-07-15,1,"JALISCO,CHAPALA"
2020-07-15,1,"JALISCO,CIHUATLÁN"
2020-07-15,1,"JALISCO,COLOTLÁN"
2020-07-15,2,"JALISCO,CUAUTITLÁN DE GARCÍA BARRAGÁN"
2020-07-15,1,"JALISCO,EL GRULLO"
2020-07-15,8,"JALISCO,EL SALTO"
2020-07-15,95,"JALISCO,GUADALAJARA"
2020-07-15,3,"JALISCO,GÓMEZ FARÍAS"
2020-07-15,1,"JALISCO,HUEJÚCAR"
2020-07-15,2,"JALISCO,IXTLAHUACÁN DE LOS MEMBRILLOS"
2020-07-15,1,"JALISCO,JAMAY"
2020-07-15,1,"JALISCO,JESÚS MARÍA"
2020-07-15,1,"JALISCO,JUCHITLÁN"
2020-07-15,2,"JALISCO,LA BARCA"
2020-07-15,5,"JALISCO,LAGOS DE MORENO"
2020-07-15,1,"JALISCO,MASCOTA"
2020-07-15,24,"JALISCO,PUERTO VALLARTA"
2020-07-15,1,"JALISCO,SAN JULIÁN"
2020-07-15,15,"JALISCO,SAN PEDRO TLAQUEPAQUE"
2020-07-15,1,"JALISCO,TALA"
2020-07-15,1,"JALISCO,TALPA DE ALLENDE"
2020-07-15,2,"JALISCO,TAMAZULA DE GORDIANO"
2020-07-15,5,"JALISCO,TEPATITLÁN DE MORELOS"
2020-07-15,10,"JALISCO,TLAJOMULCO DE ZÚÑIGA"
2020-07-15,21,"JALISCO,TONALÁ"
2020-07-15,2,"JALISCO,TUXCACUESCO"
2020-07-15,1,"JALISCO,TUXPAN"
2020-07-15,1,"JALISCO,VALLE DE GUADALUPE"
2020-07-15,1,"JALISCO,VILLA CORONA"
2020-07-15,41,"JALISCO,ZAPOPAN"
2020-07-15,2,"JALISCO,ZAPOTILTIC"
2020-07-15,11,"JALISCO,ZAPOTLÁN EL GRANDE"
2020-07-15,1,"MICHOACÁN DE OCAMPO,APATZINGÁN"
2020-07-15,1,"MICHOACÁN DE OCAMPO,ARIO"
2020-07-15,2,"MICHOACÁN DE OCAMPO,BRISEÑAS"
2020-07-15,2,"MICHOACÁN DE OCAMPO,CHILCHOTA"
2020-07-15,1,"MICHOACÁN DE OCAMPO,CONTEPEC"
2020-07-15,2,"MICHOACÁN DE OCAMPO,COTIJA"
2020-07-15,2,"MICHOACÁN DE OCAMPO,CUITZEO"
2020-07-15,2,"MICHOACÁN DE OCAMPO,HUETAMO"
2020-07-15,2,"MICHOACÁN DE OCAMPO,JACONA"
2020-07-15,1,"MICHOACÁN DE OCAMPO,JIQUILPAN"
2020-07-15,1,"MICHOACÁN DE OCAMPO,LA HUACANA"
2020-07-15,5,"MICHOACÁN DE OCAMPO,LA PIEDAD"
2020-07-15,2,"MICHOACÁN DE OCAMPO,LOS REYES"
2020-07-15,29,"MICHOACÁN DE OCAMPO,LÁZARO CÁRDENAS"
2020-07-15,1,"MICHOACÁN DE OCAMPO,MARAVATÍO"
2020-07-15,29,"MICHOACÁN DE OCAMPO,MORELIA"
2020-07-15,1,"MICHOACÁN DE OCAMPO,MÚGICA"
2020-07-15,1,"MICHOACÁN DE OCAMPO,PAJACUARÁN"
2020-07-15,4,"MICHOACÁN DE OCAMPO,PARACHO"
2020-07-15,2,"MICHOACÁN DE OCAMPO,PURUÁNDIRO"
2020-07-15,4,"MICHOACÁN DE OCAMPO,PÁTZCUARO"
2020-07-15,1,"MICHOACÁN DE OCAMPO,SAHUAYO"
2020-07-15,1,"MICHOACÁN DE OCAMPO,TACÁMBARO"
2020-07-15,2,"MICHOACÁN DE OCAMPO,TANGAMANDAPIO"
2020-07-15,1,"MICHOACÁN DE OCAMPO,TANGANCÍCUARO"
2020-07-15,2,"MICHOACÁN DE OCAMPO,TANHUATO"
2020-07-15,2,"MICHOACÁN DE OCAMPO,TLALPUJAHUA"
2020-07-15,1,"MICHOACÁN DE OCAMPO,TOCUMBO"
2020-07-15,2,"MICHOACÁN DE OCAMPO,TUZANTLA"
2020-07-15,16,"MICHOACÁN DE OCAMPO,URUAPAN"
2020-07-15,1,"MICHOACÁN DE OCAMPO,YURÉCUARO"
2020-07-15,2,"MICHOACÁN DE OCAMPO,ZACAPU"
2020-07-15,2,"MICHOACÁN DE OCAMPO,ZAMORA"
2020-07-15,3,"MICHOACÁN DE OCAMPO,ZITÁCUARO"
2020-07-15,1,"MORELOS,AXOCHIAPAN"
2020-07-15,1,"MORELOS,AYALA"
2020-07-15,11,"MORELOS,CUAUTLA"
2020-07-15,7,"MORELOS,CUERNAVACA"
2020-07-15,1,"MORELOS,EMILIANO ZAPATA"
2020-07-15,3,"MORELOS,JIUTEPEC"
2020-07-15,2,"MORELOS,OCUITUCO"
2020-07-15,1,"MORELOS,PUENTE DE IXTLA"
2020-07-15,2,"MORELOS,TEMIXCO"
2020-07-15,1,"MORELOS,TLALTIZAPÁN DE ZAPATA"
2020-07-15,1,"MORELOS,TLAYACAPAN"
2020-07-15,2,"MORELOS,XOCHITEPEC"
2020-07-15,4,"MORELOS,YAUTEPEC"
2020-07-15,1,"MORELOS,YECAPIXTLA"
2020-07-15,2,"MÉXICO,ACAMBAY DE RUÍZ CASTAÑEDA"
2020-07-15,14,"MÉXICO,ACOLMAN"
2020-07-15,3,"MÉXICO,ALMOLOYA DE JUÁREZ"
2020-07-15,1,"MÉXICO,ALMOLOYA DEL RÍO"
2020-07-15,2,"MÉXICO,AMECAMECA"
2020-07-15,2,"MÉXICO,APAXCO"
2020-07-15,1,"MÉXICO,ATENCO"
2020-07-15,3,"MÉXICO,ATIZAPÁN"
2020-07-15,18,"MÉXICO,ATIZAPÁN DE ZARAGOZA"
2020-07-15,15,"MÉXICO,ATLACOMULCO"
2020-07-15,4,"MÉXICO,AXAPUSCO"
2020-07-15,4,"MÉXICO,CALIMAYA"
2020-07-15,2,"MÉXICO,CAPULHUAC"
2020-07-15,23,"MÉXICO,CHALCO"
2020-07-15,1,"MÉXICO,CHIAUTLA"
2020-07-15,4,"MÉXICO,CHICOLOAPAN"
2020-07-15,1,"MÉXICO,CHICONCUAC"
2020-07-15,12,"MÉXICO,CHIMALHUACÁN"
2020-07-15,13,"MÉXICO,COACALCO DE BERRIOZÁBAL"
2020-07-15,1,"MÉXICO,COCOTITLÁN"
2020-07-15,10,"MÉXICO,CUAUTITLÁN"
2020-07-15,7,"MÉXICO,CUAUTITLÁN IZCALLI"
2020-07-15,103,"MÉXICO,ECATEPEC DE MORELOS"
2020-07-15,4,"MÉXICO,HUEHUETOCA"
2020-07-15,6,"MÉXICO,HUEYPOXTLA"
2020-07-15,11,"MÉXICO,HUIXQUILUCAN"
2020-07-15,12,"MÉXICO,IXTAPALUCA"
2020-07-15,1,"MÉXICO,IXTAPAN DE LA SAL"
2020-07-15,4,"MÉXICO,IXTLAHUACA"
2020-07-15,1,"MÉXICO,JALTENCO"
2020-07-15,1,"MÉXICO,JILOTEPEC"
2020-07-15,2,"MÉXICO,JIQUIPILCO"
2020-07-15,1,"MÉXICO,JUCHITEPEC"
2020-07-15,4,"MÉXICO,LA PAZ"
2020-07-15,3,"MÉXICO,LERMA"
2020-07-15,3,"MÉXICO,MELCHOR OCAMPO"
2020-07-15,15,"MÉXICO,METEPEC"
2020-07-15,2,"MÉXICO,MEXICALTZINGO"
2020-07-15,61,"MÉXICO,NAUCALPAN DE JUÁREZ"
2020-07-15,1,"MÉXICO,NEXTLALPAN"
2020-07-15,46,"MÉXICO,NEZAHUALCÓYOTL"
2020-07-15,11,"MÉXICO,NICOLÁS ROMERO"
2020-07-15,5,"MÉXICO,OCOYOACAC"
2020-07-15,5,"MÉXICO,OTUMBA"
2020-07-15,1,"MÉXICO,OTZOLOAPAN"
2020-07-15,3,"MÉXICO,OTZOLOTEPEC"
2020-07-15,3,"MÉXICO,OZUMBA"
2020-07-15,4,"MÉXICO,SAN ANTONIO LA ISLA"
2020-07-15,1,"MÉXICO,SAN FELIPE DEL PROGRESO"
2020-07-15,2,"MÉXICO,SAN MARTÍN DE LAS PIRÁMIDES"
2020-07-15,5,"MÉXICO,SAN MATEO ATENCO"
2020-07-15,1,"MÉXICO,SULTEPEC"
2020-07-15,31,"MÉXICO,TECÁMAC"
2020-07-15,6,"MÉXICO,TEJUPILCO"
2020-07-15,1,"MÉXICO,TEMASCALAPA"
2020-07-15,3,"MÉXICO,TENANCINGO"
2020-07-15,2,"MÉXICO,TENANGO DEL AIRE"
2020-07-15,3,"MÉXICO,TENANGO DEL VALLE"
2020-07-15,2,"MÉXICO,TEOLOYUCAN"
2020-07-15,4,"MÉXICO,TEOTIHUACÁN"
2020-07-15,1,"MÉXICO,TEPOTZOTLÁN"
2020-07-15,3,"MÉXICO,TEQUIXQUIAC"
2020-07-15,1,"MÉXICO,TEXCALTITLÁN"
2020-07-15,6,"MÉXICO,TEXCOCO"
2020-07-15,1,"MÉXICO,TEZOYUCA"
2020-07-15,4,"MÉXICO,TIANGUISTENCO"
2020-07-15,5,"MÉXICO,TLALMANALCO"
2020-07-15,46,"MÉXICO,TLALNEPANTLA DE BAZ"
2020-07-15,55,"MÉXICO,TOLUCA"
2020-07-15,7,"MÉXICO,TULTEPEC"
2020-07-15,17,"MÉXICO,TULTITLÁN"
2020-07-15,1,"MÉXICO,VALLE DE BRAVO"
2020-07-15,6,"MÉXICO,VALLE DE CHALCO SOLIDARIDAD"
2020-07-15,1,"MÉXICO,VILLA VICTORIA"
2020-07-15,3,"MÉXICO,XONACATLÁN"
2020-07-15,6,"MÉXICO,ZINACANTEPEC"
2020-07-15,16,"MÉXICO,ZUMPANGO"
2020-07-15,1,"NAYARIT,AMATLÁN DE CAÑAS"
2020-07-15,12,"NAYARIT,BAHÍA DE BANDERAS"
2020-07-15,2,"NAYARIT,COMPOSTELA"
2020-07-15,3,"NAYARIT,HUAJICORI"
2020-07-15,2,"NAYARIT,ROSAMORADA"
2020-07-15,1,"NAYARIT,RUÍZ"
2020-07-15,2,"NAYARIT,SAN BLAS"
2020-07-15,4,"NAYARIT,SANTA MARÍA DEL ORO"
2020-07-15,4,"NAYARIT,SANTIAGO IXCUINTLA"
2020-07-15,29,"NAYARIT,TEPIC"
2020-07-15,3,"NAYARIT,XALISCO"
2020-07-15,11,"NUEVO LEÓN,ALLENDE"
2020-07-15,3,"NUEVO LEÓN,ANÁHUAC"
2020-07-15,56,"NUEVO LEÓN,APODACA"
2020-07-15,3,"NUEVO LEÓN,CADEREYTA JIMÉNEZ"
2020-07-15,1,"NUEVO LEÓN,CERRALVO"
2020-07-15,3,"NUEVO LEÓN,CHINA"
2020-07-15,6,"NUEVO LEÓN,CIÉNEGA DE FLORES"
2020-07-15,4,"NUEVO LEÓN,DOCTOR ARROYO"
2020-07-15,4,"NUEVO LEÓN,EL CARMEN"
2020-07-15,8,"NUEVO LEÓN,GALEANA"
2020-07-15,16,"NUEVO LEÓN,GARCÍA"
2020-07-15,4,"NUEVO LEÓN,GENERAL BRAVO"
2020-07-15,52,"NUEVO LEÓN,GENERAL ESCOBEDO"
2020-07-15,1,"NUEVO LEÓN,GENERAL TERÁN"
2020-07-15,2,"NUEVO LEÓN,GENERAL ZUAZUA"
2020-07-15,70,"NUEVO LEÓN,GUADALUPE"
2020-07-15,1,"NUEVO LEÓN,HIDALGO"
2020-07-15,17,"NUEVO LEÓN,JUÁREZ"
2020-07-15,2,"NUEVO LEÓN,LAMPAZOS DE NARANJO"
2020-07-15,10,"NUEVO LEÓN,LINARES"
2020-07-15,2,"NUEVO LEÓN,LOS HERRERAS"
2020-07-15,7,"NUEVO LEÓN,MONTEMORELOS"
2020-07-15,167,"NUEVO LEÓN,MONTERREY"
2020-07-15,1,"NUEVO LEÓN,PARÁS"
2020-07-15,11,"NUEVO LEÓN,PESQUERÍA"
2020-07-15,4,"NUEVO LEÓN,SABINAS HIDALGO"
2020-07-15,11,"NUEVO LEÓN,SALINAS VICTORIA"
2020-07-15,57,"NUEVO LEÓN,SAN NICOLÁS DE LOS GARZA"
2020-07-15,4,"NUEVO LEÓN,SAN PEDRO GARZA GARCÍA"
2020-07-15,38,"NUEVO LEÓN,SANTA CATARINA"
2020-07-15,1,"NUEVO LEÓN,SANTIAGO"
2020-07-15,1,"OAXACA,ASUNCIÓN IXTALTEPEC"
2020-07-15,1,"OAXACA,CUILÁPAM DE GUERRERO"
2020-07-15,3,"OAXACA,EL BARRIO DE LA SOLEDAD"
2020-07-15,1,"OAXACA,EL ESPINAL"
2020-07-15,1,"OAXACA,HEROICA CIUDAD DE EJUTLA DE CRESPO"
2020-07-15,5,"OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN"
2020-07-15,4,"OAXACA,HUAUTLA DE JIMÉNEZ"
2020-07-15,4,"OAXACA,JUCHITÁN DE ZARAGOZA"
2020-07-15,1,"OAXACA,LOMA BONITA"
2020-07-15,2,"OAXACA,MAGDALENA APASCO"
2020-07-15,2,"OAXACA,MATÍAS ROMERO AVENDAÑO"
2020-07-15,23,"OAXACA,OAXACA DE JUÁREZ"
2020-07-15,2,"OAXACA,OCOTLÁN DE MORELOS"
2020-07-15,1,"OAXACA,PINOTEPA DE DON LUIS"
2020-07-15,10,"OAXACA,SALINA CRUZ"
2020-07-15,1,"OAXACA,SAN AGUSTÍN YATARENI"
2020-07-15,2,"OAXACA,SAN ANTONIO DE LA CAL"
2020-07-15,2,"OAXACA,SAN BARTOLO COYOTEPEC"
2020-07-15,1,"OAXACA,SAN BARTOLOMÉ AYAUTLA"
2020-07-15,2,"OAXACA,SAN BLAS ATEMPA"
2020-07-15,2,"OAXACA,SAN JACINTO AMILPAS"
2020-07-15,1,"OAXACA,SAN JOSÉ DEL PROGRESO"
2020-07-15,13,"OAXACA,SAN JUAN BAUTISTA TUXTEPEC"
2020-07-15,1,"OAXACA,SAN JUAN BAUTISTA VALLE NACIONAL"
2020-07-15,1,"OAXACA,SAN JUAN CACAHUATEPEC"
2020-07-15,1,"OAXACA,SAN JUAN MAZATLÁN"
2020-07-15,2,"OAXACA,SAN PABLO COATLÁN"
2020-07-15,1,"OAXACA,SAN PABLO ETLA"
2020-07-15,1,"OAXACA,SAN PABLO HUITZO"
2020-07-15,1,"OAXACA,SAN PEDRO IXCATLÁN"
2020-07-15,1,"OAXACA,SAN PEDRO IXTLAHUACA"
2020-07-15,1,"OAXACA,SAN PEDRO MIXTEPEC"
2020-07-15,1,"OAXACA,SAN PEDRO POCHUTLA"
